sigma,rpa,phi_deg,F_me_un,F_me_bo,F_ad,cost
0.2,2.0,100,4.653414353591638,18.21040752492853,-29.49699594285981,5.153703536552607e-08
0.2,2.0,130,3.998559838615525,27.42657932445459,-41.28775588799655,3.85331835626992e-13
0.2,2.0,140,2.879914547604544,30.03145226539884,-44.38553798732527,1.3517761285072384e-13
0.2,2.0,150,2.2711951986371397,32.200514988952314,-46.89833359952897,0.0293835652171938
0.2,2.0,160,0.7215827618295593,33.830857667521144,-48.749792701466745,0.00014843051579369108
